Time_s,Altitude_m,Speed_mps,Battery_SOC,Voltage_V,Current_A,Power_W,Temperature_C,MotorRPM,WindSpeed_mps,Signal,Latitude,Longitude,Roll,Pitch,Yaw,Distance_km
410,150,11.4735364172684,64.4666666666667,15.16,5.58957072641848,84.7378922125042,38.2,5148.89042799758,4.73441618229496,85.7,22.5767,88.36892,-8.81638116485755,-2.71323888787068,287,4.92208775067664
411,150,11.5316485829834,64.38,15.156,5.59658631111373,84.8218621312397,38.22,5147.06262346302,4.76417926307691,85.67,22.57671,88.368932,-9.01712314523314,-2.86320311299131,287.7,4.93361939925962
412,150,11.5901822333609,64.2933333333333,15.152,5.59978577933142,84.8479541284297,38.24,5144.36734311652,4.7939954025298,85.64,22.57672,88.368944,-9.21222971716299,-3.01202209504227,288.4,4.94520958149298
413,150,11.6490846920665,64.2066666666667,15.148,5.59914866539349,84.8159039833805,38.26,5140.81132375527,4.82385789214805,85.61,22.57673,88.368956,-9.40157894539064,-3.15963630841497,289.1,4.95685866618505
414,150,11.7083029508631,64.12,15.144,5.5946790446549,84.7258194522539,38.28,5136.40345357574,4.85376001299747,85.58,22.57674,88.368968,-9.58505249281202,-3.30598670939222,289.8,4.96856696913591
415,150,11.7677837173151,64.0333333333333,15.14,5.58640550743536,84.5781793825713,38.3,5131.1547499578,4.88369503722702,85.55,22.57675,88.36898,-9.76253569443231,-3.45101475976497,290.5,4.98033475285323
416,150,11.8274734627473,63.9466666666667,15.136,5.57438097613873,84.3738304548358,38.32,5125.07833192703,4.91365622958254,85.52,22.57676,88.368992,-9.93391762902784,-3.59466245024671,291.2,4.99216222631597
417,150,11.8873184704179,63.86,15.132,5.55868236673034,84.1139815733635,38.34,5118.18938736397,4.94363684892214,85.49,22.57677,88.369004,-10.0990911884682,-3.73687232367655,291.9,5.00404954478639
418,150,11.9472648838593,63.7733333333333,15.128,5.53941009673725,83.8001959434411,38.36,5110.50513504232,4.97363014973296,85.46,22.57678,88.369016,-10.2579531446554,-3.87758749800122,292.6,5.01599680967025
419,150,12.0072587553457,63.6866666666667,15.124,5.51668744291876,83.4343808867033,38.38,5102.04478159102,5.00362938364883,85.43,22.57679,88.369028,-10.410404214038,-4.01675168902718,293.3,5.0280040684256
420,150,12.0672460944423,63.6,15.12,5.49065975271586,83.0187754610639,38.4,5092.82947348762,5.0336278009687,85.4,22.5768,88.36904,-10.55634911966,-4.15430923293348,294,5.04007131452004
421,150,12.1271729165928,63.5133333333333,15.116,5.46149351452363,82.5559359655392,38.42,5082.88224420314,5.06361865217521,85.37,22.57681,88.369052,-10.6956966507063,-4.29020510853667,294.7,5.05219848743663
422,150,12.1869852917023,63.4266666666667,15.112,5.42937529273364,82.0487194237907,38.44,5072.22795663038,5.09359518945338,85.34,22.57682,88.369064,-10.8283597195059,-4.42438495929842,295.4,5.06438547272833
423,150,12.2466293926705,63.34,15.108,5.39451053435851,81.5002651530884,38.46,5060.89324093963,5.12355066820877,85.31,22.57683,88.369076,-10.9542554159591,-4.55679511506747,296.1,5.076632102121
424,150,12.3060515438322,63.2533333333333,15.104,5.35712225487222,80.91397453759,38.48,5048.90642801709,5.15347834858504,85.28,22.57684,88.369088,-11.0733050593537,-4.68738261354694,296.8,5.08893815366484
425,150,12.3651982692623,63.1666666666667,15.1,5.31744961167201,80.2934891362474,38.5,5036.29747865248,5.18337149698036,85.25,22.57685,88.3691,-11.1854342475378,-4.81609522147859,297.5,5.1013033519341
426,150,12.4240163409002,63.08,15.096,5.27574637428732,79.6426672662414,38.52,5023.09790865258,5.21322338756245,85.22,22.57686,88.369112,-11.2905729034189,-4.9428814555354,298.2,5.113727368275
427,150,12.4824528264515,62.9933333333333,15.092,5.2322793011207,78.9655592125137,38.54,5009.3407100682,5.24302730378186,85.19,22.57687,88.369124,-11.3886553187593,-5.06769060291421,298.9,5.12620982110145
428,150,12.5404551370237,62.9066666666667,15.088,5.18732643310448,78.2663812226804,38.56,4995.06026873118,5.2727765398832,85.16,22.57688,88.369136,-11.4796201952423,-5.19047274162015,299.6,5.13875027623847
429,150,12.5979710744521,62.82,15.084,5.14117531518755,77.549488454289,38.58,4980.29227830776,5.30246440241382,85.13,22.57689,88.369148,-11.5634106827809,-5.31117876043483,300.3,5.15134824731293
430,150,12.6549488782754,62.7333333333333,15.08,5.09412115702905,76.819347047998,38.6,4965.07365108297,5.33208421172991,85.1,22.5769,88.36916,-11.6399744150481,-5.4297603785601,301,5.1640031961912
431,150,12.7113372723159,62.6466666666667,15.076,5.0464649446639,76.080505505753,38.62,4949.44242569917,5.36162930349934,85.07,22.57691,88.369172,-11.7092635422035,-5.5461701649298,301.7,5.17671453346352
432,150,12.7670855108252,62.56,15.072,4.99851151521943,75.3375655573872,38.64,4933.43767207923,5.39109303020109,85.04,22.57692,88.369184,-11.7712347607979,-5.66036155718147,302.4,5.18948161897434
433,150,12.8221434241515,62.4733333333333,15.068,4.95056760699794,74.595152702245,38.66,4917.09939377209,5.42046876262095,85.01,22.57693,88.369196,-11.8258493408371,-5.77228888028074,303.1,5.20230376239849
434,150,12.876461463889,62.3866666666667,15.064,4.90293989739842,73.8578866144098,38.68,4900.4684279647,5.44974989134307,84.98,22.57694,88.369208,-11.8730731499862,-5.88190736479073,303.8,5.21518022386238
435,150,12.9299907474684,62.3,15.06,4.85593304122773,73.1303516008896,38.7,4883.58634341035,5.478929828237,84.95,22.57695,88.36922,-11.9128766749018,-5.9891731647792,304.5,5.22811021460985
436,150,12.9826831021476,62.2133333333333,15.056,4.80984772194953,72.4170673016721,38.72,4866.4953365284,5.50800200794005,84.92,22.57696,88.369232,-11.9452350396765,-6.09404337535632,305.2,5.241092897712
437,150,13.034491108364,62.1266666666667,15.052,4.76497872833619,71.7224598189164,38.74,4849.23812593523,5.53695988933442,84.89,22.57697,88.369244,-11.9701280213856,-6.19647604983613,305.9,5.25412738882036
438,150,13.0853681424089,62.04,15.048,4.72161306882668,71.0508334597039,38.76,4831.85784566995,5.56579695701898,84.86,22.57698,88.369256,-11.9875400627258,-6.29643021651459,306.6,5.26721275696277
439,150,13.1352684183858,61.9533333333333,15.044,4.68002813565198,70.4063432727484,38.78,4814.39793738173,5.59450672277515,84.83,22.57699,88.369268,-11.9974602817381,-6.39386589505772,307.3,5.28034802538116
440,150,13.1841470294144,61.8666666666667,15.04,4.64048993047144,69.7929685542905,38.8,4796.90204174836,5.62308272702676,84.8,22.577,88.36928,-11.9998824786084,-6.48874411249325,308,5.29353217241057
441,150,13.2319599880442,61.78,15.036,4.60325136286994,69.2144874921124,38.82,4779.41388939723,5.65151854029339,84.77,22.57701,88.369292,-11.9948051395427,-6.5810269187992,308.7,5.30676413239862
442,150,13.2786642658394,61.6933333333333,15.032,4.5685506325996,68.6744531092371,38.84,4761.97719160157,5.67980776463703,84.74,22.57702,88.369304,-11.9822314377125,-6.67067740208349,309.4,5.32004279666446
443,150,13.3242178321027,61.6066666666667,15.028,4.53660970591424,68.1761706604792,38.86,4744.63553102501,5.70794403510154,84.71,22.57703,88.369316,-11.9621692312723,-6.75765970334813,310.1,5.33336701449656
444,150,13.3685796916991,61.52,15.024,4.50763289574289,67.7226766256412,38.88,4727.43225278763,5.73592102114477,84.68,22.57704,88.369328,-11.9346310584479,-6.84193903083237,310.8,5.34673559418826
445,150,13.4117099219493,61.4333333333333,15.02,4.48180555478423,67.3167194328591,38.9,4710.41035612573,5.76373242806289,84.65,22.57705,88.36934,-11.8996341297009,-6.9234816739289,311.5,5.36014730411021
446,150,13.4535697085574,61.3466666666667,15.016,4.45929288988186,66.9607420344661,38.92,4693.61238691613,5.79137199840666,84.62,22.57706,88.369352,-11.8572003169728,-7.00225501666772,312.2,5.37360087381876
447,150,13.4941213805407,61.26,15.012,4.44023890526434,66.6568664458283,38.94,4677.08033133365,5.81883351338937,84.59,22.57707,88.369364,-11.807356140015,-7.07822755076202,312.9,5.3870949951993
448,150,13.5333284441317,61.1733333333333,15.008,4.42476548140948,66.4068803449935,38.96,4660.8555109075,5.84611079428599,84.56,22.57708,88.369376,-11.7501327498158,-7.15136888821114,313.6,5.40062832364344
449,150,13.5711556156196,61.0866666666667,15.004,4.41297159542527,66.2122258177608,38.98,4644.97847923903,5.87319770382341,84.53,22.57709,88.369388,-11.6855659091313,-7.22164977345528,314.3,5.41419947925906
450,150,13.6075688531032,61,15,4.40493268793413,66.073990319012,39,4629.48892063882,5.90008814756124,84.5,22.5771,88.3694,-11.6136959701351,-7.28904209507742,315,5.42780704811216
451,147.857142857143,13.6425353871267,60.9133333333333,14.996,4.40070018051038,65.9928999069337,39.02,4614.42555093656,5.92677607526308,84.47,22.57711,88.369412,-11.5345678491998,-7.35351889704745,315.7,5.44144958349929
452,145.714285714286,13.6760237501696,60.8266666666667,14.992,4.40030114675767,65.9693147921909,39.04,4599.82602071165,5.9532554822578,84.44,22.57712,88.369424,-11.4482309988251,-7.41505438950429,316.4,5.45512560724945
453,143.571428571429,13.7080038049656,60.74,14.988,4.40373813913025,66.0032272292842,39.06,4585.72682118637,5.97952041079053,84.41,22.57713,88.369436,-11.3547393767321,-7.47362395907139,317.1,5.46883361105442
454,141.428571428571,13.7384467716238,60.6533333333333,14.984,4.41098917260606,66.0942617623291,39.08,4572.16319301681,6.00556495136314,84.38,22.57714,88.369448,-11.2541514121414,-7.52920417870186,317.8,5.48257205782604
455,139.285714285714,13.7673252535293,60.5666666666667,14.98,4.42200786531574,66.2416778224298,39.1,4559.1690382096,6.0313832440639,84.35,22.57715,88.36946,-11.1465299692565,-7.5817728170489,318.5,5.49633938307957
456,137.142857142857,13.7946132619974,60.48,14.976,4.43672373522843,66.4443746587809,39.12,4546.77683538451,6.05696947988586,84.32,22.57716,88.369472,-11.0319423079761,-7.63130884735807,319.2,5.51013399634157
457,135,13.8202862396625,60.3933333333333,14.972,4.45504265099611,66.7008985707138,39.14,4535.0175585949,6.0823179020339,84.29,22.57717,88.369484,-10.9104600418584,-7.67779245587773,319.9,5.52395428258123
458,132.857142857143,13.8443210825776,60.3066666666667,14.968,4.47684743407312,67.0094523932064,39.16,4523.9205999086,6.10742280721998,84.26,22.57718,88.369496,-10.7821590933654,-7.72120504978424,320.6,5.53779860366381
459,130.714285714286,13.8666961610062,60.22,14.964,4.50199860825887,67.3679071739858,39.18,4513.51369594317,6.13227854694634,84.23,22.57719,88.369508,-10.6471196464134,-7.76152926461886,321.3,5.55166529982482
460,128.571428571429,13.8873913388882,60.1333333333333,14.96,4.53033529186961,67.7738159663694,39.2,4503.82285853869,6.1568795287764,84.2,22.5772,88.36952,-10.5054260962611,-7.79874897123331,322,5.56555269116371
461,126.428571428571,13.9063879919603,60.0466666666667,14.956,4.56167622683214,68.2244296485015,39.22,4494.87230974179,6.18122021759303,84.17,22.57721,88.369532,-10.3571669967651,-7.8328492822412,322.7,5.57945907915567
462,124.285714285714,13.9236690245169,59.96,14.952,4.59582093811694,68.7167146667244,39.24,4486.68442126311,6.20529513684394,84.14,22.57722,88.369544,-10.2024350050364,-7.86381655797279,323.4,5.59338274818018
463,122.142857142857,13.9392188847952,59.8733333333333,14.948,4.6325510160942,69.2473725885761,39.26,4479.27965855967,6.22909886977387,84.11,22.57723,88.369556,-10.0413268235332,-7.89163841193069,324.1,5.60732196706498
464,120,13.9530235789706,59.7866666666667,14.944,4.67163151361013,69.8128613393899,39.28,4472.67652968191,6.25262606064331,84.08,22.57724,88.369568,-9.87394313962449,-7.91630371574425,324.8,5.62127499064395
465,117.857142857143,13.96507068375,59.7,14.94,4.71281244884695,70.4094179857735,39.3,4466.89153901318,6.27587141593359,84.05,22.57725,88.36958,-9.70038856266431,-7.93780260362083,325.5,5.6352400613277
466,115.714285714286,13.9753493575524,59.6133333333333,14.936,4.7558304043534,71.0330829194224,39.32,4461.93914601738,6.29882970553782,84.02,22.57726,88.369592,-9.52077155861372,-7.95612647629191,326.2,5.64921541068525
467,113.571428571429,13.983850350265,59.5266666666667,14.932,4.80041021201755,71.679725285846,39.34,4457.83172909784,6.32149576393771,83.99,22.57727,88.369604,-9.3352043822535,-7.97126800445275,326.9,5.66319926103552
468,111.428571428571,13.9905660115683,59.44,14.928,4.84626671320363,72.3450694947038,39.36,4454.57955465777,6.34386449136572,83.96,22.57728,88.369616,-9.14380300702839,-7.98322113169396,327.6,5.67718982704708
469,109.285714285714,13.9954902978203,59.3533333333333,14.924,4.89310658279419,73.0247226416205,39.38,4452.19075143957,6.36593085495257,83.93,22.57729,88.369628,-8.94668705256752,-7.99198107692403,328.3,5.6911853173449
470,107.142857142857,13.9986187774958,59.2666666666667,14.92,4.94063020546983,73.7142026656098,39.4,4450.67129020721,6.38768988985953,83.9,22.5773,88.36964,-8.74397970992604,-7.99754433628165,329,5.7051839361224
471,105,13.9999486351744,59.18,14.916,4.98853359222479,74.4089670616249,39.42,4450.02496882246,6.40913670039554,83.87,22.57731,88.369652,-8.53580766459467,-7.99990868453726,329.7,5.71918388475757
472,102.857142857143,13.9994786740737,59.0933333333333,14.912,5.03651032485918,75.1044419643001,39.44,4450.25340275218,6.43026646111872,83.84,22.57732,88.369664,-8.32230101732547,-7.99907317598309,330.4,5.73318336343165
473,100.714285714286,13.9972093171271,59.0066666666667,14.908,5.08425351600981,75.7960514166743,39.46,4451.35602103051,6.45107441792203,83.81,22.57733,88.369676,-8.10359320282303,-7.99503814481141,331.1,5.74718057274877
474,98.5714285714286,13.9931426066028,58.92,14.904,5.13145777218196,76.4792466366,39.48,4453.330067686,6.47155588910299,83.78,22.57734,88.369688,-7.87982090635217,-7.98780520498089,331.8,5.76117371535538
475,96.4285714285714,13.9872822022655,58.8333333333333,14.9,5.17782114722563,77.1495350936619,39.5,4456.17060863005,6.49170626641697,83.75,22.57735,88.3697,-7.6511239783141,-7.97737724957103,332.5,5.77516099755764
476,94.2857142857143,13.9796333780838,58.7466666666667,14.896,5.22304707376043,77.8025092107354,39.52,4459.87054398965,6.51152101611411,83.72,22.57736,88.369712,-7.4176453468444,-7.96375844962495,333.2,5.78914063093573
477,92.1428571428571,13.970203017483,58.66,14.892,5.26684626019479,78.4338745068208,39.54,4464.42062585327,6.5309956799593,83.69,22.57737,88.369724,-7.1795309284877,-7.94695425248105,333.9,5.80311083395321
478,90,13.9589996071512,58.5733333333333,14.888,5.30893854120484,79.0394770014576,39.56,4469.80948138591,6.55012587623533,83.66,22.57738,88.369736,-6.93692953700452,-7.92697137959414,334.6,5.81706983356036
479,87.8571428571429,13.9460332294014,58.4866666666667,14.884,5.34905466983646,79.6153297058458,39.58,4476.02364125518,6.56890730072876,83.63,22.57739,88.369748,-6.68999279036752,-7.90381782384693,335.3,5.83101586678976
480,85.7142857142857,13.9313155530986,58.4,14.88,5.38693803976692,80.1576380317318,39.6,4483.04757329768,6.58733572769831,83.6,22.5774,88.36976,-6.43887501600522,-7.87750284635302,336,5.84494718234286
481,83.5714285714286,13.9148598231578,58.3133333333333,14.876,5.42234632670966,80.6628239561329,39.62,4490.86372134131,6.60540701082564,83.57,22.57741,88.369772,-6.18373315435233,-7.84803697275253,336.7,5.85886204216602
482,81.4285714285714,13.8966808486253,58.2266666666667,14.872,5.45505303846274,81.1275487880179,39.64,4499.45254908652,6.6231170841483,83.54,22.57742,88.369784,-5.92472666076717,-7.81543198900204,337.4,5.87275872301464
483,79.2857142857143,13.8767949893512,58.14,14.868,5.48484896368604,81.5487343920841,39.66,4508.79258893694,6.64046196297449,83.51,22.57743,88.369796,-5.66201740587721,-7.77970093666032,338.1,5.886635518004
484,77.1428571428571,13.8552201412665,58.0533333333333,14.864,5.51154351013987,81.923582734719,39.68,4518.86049565712,6.65743774477967,83.48,22.57744,88.369808,-5.3957695744152,-7.7408581076719,338.8,5.90049073814526
485,75,13.8319757202783,57.9666666666667,14.86,5.53496592382487,82.2495936280375,39.7,4529.63110472353,6.67404061008453,83.45,22.57745,88.36982,-5.12614956260908,-7.69891903865048,339.5,5.91432271386554
486,72.8571428571429,13.8070826447965,57.88,14.856,5.55496638122489,82.524580559477,39.72,4541.07749522274,6.69026682331443,83.42,22.57746,88.369832,-4.85332587418968,-7.65390050466448,340.2,5.92812979651034
487,70.7142857142857,13.7805633169088,57.7933333333333,14.852,5.57141694766626,82.7466845067394,39.74,4553.17105713965,6.70611273363985,83.39,22.57747,88.369844,-4.57746901508149,-7.60582051252726,340.9,5.94191035982725
488,68.5714285714286,13.7524416022203,57.7066666666667,14.848,5.58421239566304,82.9143856508048,39.76,4565.88156286769,6.7215747757978,83.36,22.57748,88.369856,-4.29875138684192,-7.55469829359462,341.6,5.95566280142947
489,66.4285714285714,13.722742808376,57.62,14.844,5.59327087801385,83.0265129132376,39.78,4579.17724276204,6.73664947089404,83.33,22.57749,88.369868,-4.01734717891598,-7.50055429607251,342.3,5.96938554423784
490,64.2857142857143,13.6914936622859,57.5333333333333,14.84,5.59853445134468,83.0822512579551,39.8,4593.02486454721,6.75133342718576,83.3,22.5775,88.36988,-3.73343225977353,-7.44341017683803,343,5.98307703790013
491,62.1428571428571,13.6587222860721,57.4466666666667,14.836,5.59996944674871,83.0811467119639,39.82,4607.38981638044,6.76562334084475,83.27,22.57751,88.369892,-3.44718406699716,-7.38328879277695,343.7,5.9967357601862
492,60,13.6244581717612,57.36,14.832,5.59756668515243,83.0231090741808,39.84,4622.23619336328,6.77951599670072,83.24,22.57752,88.369904,-3.15878149638961,-7.32021419164131,344.4,6.01036021835796
493,57.8571428571429,13.5887321547434,57.2733333333333,14.828,5.59134153603037,82.9084122962583,39.86,4637.52688728511,6.7930082689647,83.21,22.57753,88.369916,-2.86840479016959,-7.25421160243056,345.1,6.0239489505127
494,55.7142857142857,13.5515763860225,57.1866666666667,14.824,5.58133381909293,82.7376925342337,39.88,4653.22367937437,6.80609712193237,83.18,22.57754,88.369928,-2.57623542432632,-7.18530742530037,345.8,6.03750052689873
495,53.5714285714286,13.5130243032825,57.1,14.82,5.56760754957615,82.5119438847185,39.9,4669.28733582556,6.81877961066701,83.15,22.57755,88.36994,-2.28245599520295,-7.11352922100289,346.5,6.05101355120201
496,51.4285714285714,13.4731106007956,57.0133333333333,14.816,5.55025052876257,82.2325118341462,39.92,4685.67770586335,6.83105288166218,83.12,22.57756,88.369952,-1.98725010537971,-7.03890569986279,347.2,6.06448666180281
497,49.2857142857143,13.4318711981999,56.9266666666667,14.812,5.52937378235274,81.9010844642088,39.94,4702.35382209858,6.84291417348367,83.09,22.57757,88.369964,-1.69080224892839,-6.96146671029358,347.9,6.077918533001
498,47.1428571428571,13.3893432081743,56.84,14.808,5.5051108502796,81.5196814709404,39.96,4719.27400292541,6.85436081739085,83.06,22.57758,88.369976,-1.39329769610948,-6.88124322685856,348.6,6.09130787620918
499,45,13.3455649030392,56.7533333333333,14.804,5.47761693250861,81.0906410688575,39.98,4736.39595670365,6.86539023793716,83.03,22.57759,88.369988,-1.0949223775843,-6.79826733788149,349.3,6.10465344111222
500,42.8571428571429,13.3005756803142,56.6666666666667,14.8,5.44706789628761,80.6166048650566,40,4753.67688746578,6.87599995354948,83,22.5776,88.37,-0.795862768214408,-6.71257223261162,350,6.11795401679253
501,40.7142857142857,13.2544160272632,56.58,14.796,5.41365915119661,80.1005008011051,40.02,4771.07360188464,6.88618757708657,82.97,22.57761,88.370012,-0.496305770520815,-6.62419218794848,350.7,6.1312084328198
502,38.5714285714286,13.2071274844582,56.4933333333333,14.792,5.37760439919334,79.5455242728679,40.04,4788.5426172342,6.8959508163761,82.94,22.57762,88.370024,-0.196438597876096,-6.53316255473153,351.4,6.14441556030425
503,36.4285714285714,13.1587526083959,56.4066666666667,14.788,5.33913426764998,78.955117550008,40.06,4806.0402700738,6.90528747473044,82.91,22.57763,88.370036,0.103551342497942,-6.43951974360038,352.1,6.15757431291265
504,34.2857142857143,13.1093349331994,56.32,14.784,5.29849483412505,78.3329476277047,40.08,4823.52282538392,6.91419545144083,82.88,22.57764,88.370048,0.403476566653662,-6.3433012104309,352.8,6.17068364784585
505,32.1428571428572,13.0589189314409,56.2333333333333,14.78,5.25594605230674,77.6828826530937,40.1,4840.94658588103,6.9226727422501,82.85,22.57765,88.37006,0.70314963108893,-6.24454544135347,353.5,6.18374256677729
506,30,13.007549974119,56.1466666666667,14.776,5.21176008919651,77.0089670779677,40.12,4858.26800123801,6.93071743980358,82.82,22.57766,88.370072,1.0023832498933,-6.14329193735899,354.2,6.19675011675141
507,27.8571428571429,12.955274289828,56.06,14.772,5.16621958416902,76.3153956973447,40.14,4875.44377693728,6.93832773407826,82.79,22.57767,88.370084,1.30099041179547,-6.03958119849904,354.9,6.20970539104124
508,25.7142857142857,12.9021389231552,55.9733333333333,14.768,5.11961584104467,75.6064867405476,40.16,4892.43098248457,6.94550191279003,82.76,22.57768,88.370096,1.59878449703933,-5.93345470768636,355.6,6.22260752996439
509,23.5714285714286,12.8481916923442,55.8866666666667,14.764,5.07224696473927,74.8866541874106,40.18,4909.18715871277,6.95223836177894,82.73,22.57769,88.370108,1.89557939401522,-5.82495491410229,356.3,6.23545572165674
510,21.4285714285714,12.7934811462612,55.8,14.76,5.02441595440991,74.1603794870904,40.2,4925.67042390776,6.9585355653724,82.7,22.5777,88.37012,2.19118961557361,-5.71412521621759,357,6.248249202803
511,19.2857142857143,12.738056520705,55.7133333333333,14.756,4.97642876529435,73.4321828606835,40.22,4941.83957849087,6.96439210672616,82.67,22.57771,88.370132,2.48543041494858,-5.60100994443374,357.7,6.2609872593237
512,17.1428571428571,12.6819676940975,55.6266666666667,14.752,4.92859235164159,72.7065943714167,40.24,4957.65420799639,6.96980666814312,82.64,22.57772,88.370144,2.77811790121847,-5.48565434335125,358.4,6.2736692270178
513,15,12.6252651425967,55.54,14.748,4.8812127032522,71.9881249475634,40.26,4973.07478408663,6.97477803136981,82.61,22.57773,88.370156,3.06906915423173,-5.3681045536725,359.1,6.2862944921604
514,12.8571428571429,12.5679998946717,55.4533333333333,14.744,4.83459288818785,71.2812375434416,40.28,4988.06276335227,6.97930507787048,82.58,22.57774,88.370168,3.35810233892611,-5.24840759374606,359.8,6.29886249205507
515,10.7142857142857,12.5102234851803,55.3666666666667,14.74,4.78903111416991,70.5903186228645,40.3,5002.58068365071,6.98338678907875,82.55,22.57775,88.37018,3.6450368189696,-5.12661134075995,0.5,6.31137271554025
516,8.57142857142858,12.4519879089914,55.28,14.736,4.74481882106777,69.9196501472546,40.32,5016.59225774201,6.98702224662683,82.52,22.57776,88.370192,3.92969326965232,-5.00276451159144,1.19999999999999,6.32382470344924
517,6.42857142857144,12.3933455741926,55.1933333333333,14.732,4.70223881667816,69.2733822473027,40.34,5030.06246398803,6.99021063255211,82.49,22.57777,88.370204,4.21189378995854,-4.87691664332094,1.89999999999998,6.33621804902343
518,4.28571428571428,12.3343492549271,55.1066666666667,14.728,4.66156346772044,68.6555067525867,40.36,5042.95763388829,6.9929512294812,82.46,22.57778,88.370216,4.4914620137491,-4.7491180734178,2.59999999999997,6.34855239827836
519,2.14285714285714,12.2750520439,55.02,14.724,4.62305295761902,68.0698317479825,40.38,5055.24553623371,6.99524342079136,82.43,22.57779,88.370228,4.76822321998447,-4.61941991960601,3.29999999999995,6.36082745032226
520,0,12.2155073045989,54.9333333333333,14.72,4.5869536222174,67.5199573190401,40.4,5066.89545766786,6.99708669074921,82.4,22.5778,88.37024,5.04200444191969,-4.48787405941783,4,6.37304295762686
521,0,12.1557686232699,54.8466666666667,14.716,4.55349637406935,67.0092526408045,40.42,5077.87827945431,6.99848062462679,82.37,22.57781,88.370252,5.31263457520306,-4.35453310944341,4.69999999999999,6.38519872625013
522,0,12.0958897606941,54.76,14.712,4.52289522538664,66.5408345558882,40.44,5088.16655025833,6.99942490879485,82.34,22.57782,88.370264,5.57994448481065,-4.21945040428488,5.39999999999998,6.39729461601082
523,0,12.035924603806,54.6733333333333,14.708,4.4953459190912,66.1175477779934,40.46,5097.73455476094,6.99991933079345,82.31,22.57783,88.370276,5.84376711075027,-4.08267997522321,6.09999999999997,6.40933054061463
524,0,11.9759271171993,54.5866666666667,14.704,4.47102467672842,65.7419468466147,40.48,5106.55837793381,6.99996377937971,82.28,22.57784,88.370288,6.1039375724685,-3.94427652860647,6.79999999999995,6.42130646773183
525,0,11.9159512945623,54.5,14.7,4.45008707125062,65.4162799473841,40.5,5114.61596481436,6.9995582445529,82.25,22.57785,88.3703,6.36029327189567,-3.80429542396794,7.5,6.43322241902639
526,0,11.8560511100871,54.4133333333333,14.696,4.43266703188107,65.1424747005242,40.52,5121.88717563171,6.99870281755663,82.22,22.57786,88.370312,6.6126739950644,-3.66279265188309,8.19999999999999,6.44507847013648
527,0,11.7962804698965,54.3266666666667,14.692,4.41887598742403,64.9221260072338,40.54,5128.35383614557,6.99739769085838,82.19,22.57787,88.370324,6.86092201223804,-3.51982481157405,8.89999999999998,6.45687475060637
528,0,11.7366931635323,54.24,14.688,4.40880215350062,64.7564860306171,40.56,5133.99978307244,6.99564315810615,82.16,22.57788,88.370336,7.10488217648669,-3.37544908827077,9.59999999999997,6.46861144376991
529,0,11.6773428155483,54.1533333333333,14.684,4.40250996826994,64.6464563740758,40.58,5138.81090448536,6.9934396140624,82.13,22.57789,88.370348,7.34440202064894,-3.22972323033757,10.3,6.48028878658545
530,0,11.6182828372516,54.0666666666667,14.68,4.40003968024472,64.5925825059925,40.6,5142.77517508637,6.99078755451524,82.1,22.5779,88.37036,7.57933185261886,-3.08270552617464,11,6.49190706942271
531,0,11.5595663786363,53.98,14.676,4.4014070908382,64.5950504651414,40.62,5145.88268626353,6.98768757616689,82.07,22.57791,88.370372,7.80952484889882,-2.93445478090341,11.7,6.50346663580134
532,0,11.5012462805517,53.8933333333333,14.672,4.40660345328902,64.6536858666565,40.64,5148.12567085724,6.9841403764994,82.04,22.57792,88.370384,8.03483714635923,-2.78503029284538,12.4,6.51496788208189
533,0,11.4433750271499,53.8066666666667,14.668,4.41559552861063,64.7679552136607,40.66,5149.49852257416,6.98014675361772,82.01,22.57793,88.370396,8.2551279321484,-2.63449182980346,13.1,6.52641125710904
534,0,11.3860046986525,53.72,14.664,4.42832579820737,64.9369695049128,40.68,5149.99780999996,6.97570760607016,81.98,22.57794,88.370408,8.47025953169599,-2.4828996051557,13.8,6.5377972618077
535,0,11.3291869244829,53.6333333333333,14.66,4.4447128317972,65.159490114147,40.7,5149.62228517609,6.97082393264619,81.95,22.57795,88.37042,8.6800974947551,-2.33031425377075,14.5,6.54912644873218
536,0,11.2729728368027,53.5466666666667,14.656,4.46465180828764,65.4339369022636,40.72,5148.37288671905,6.96549683215172,81.92,22.57796,88.370432,8.88451067942938,-2.17679680775475,15.2,6.56039942156898
537,0,11.2174130244966,53.46,14.652,4.48801518627299,65.7583985092718,40.74,5146.2527374743,6.9597275031619,81.89,22.57797,88.370444,9.08337133413233,-2.02240867203922,15.9,6.57161683459348
538,0,11.1625574876453,53.3733333333333,14.648,4.51465351986413,66.1306447589698,40.76,5143.2671367108,6.95351724375141,81.86,22.57798,88.370456,9.27655517742794,-1.86721159981996,16.6,6.58277939208112
539,0,11.1084555925296,53.2866666666667,14.644,4.5443964146322,66.548141095874,40.78,5139.4235468756,6.94686745120241,81.83,22.57799,88.370468,9.46394147570256,-1.7112676678566,17.3,6.59388784767365
540,0,11.0551560272031,53.2,14.64,4.57705361755145,67.0080649609532,40.8,5134.73157494158,6.93977962169017,81.8,22.578,88.37048,9.64541311861945,-1.55463925164268,18,6.60494300370086
541,0,5,53.1133333333333,14.636,4.61241623396933,67.5073240003751,40.82,5129.20294839503,6.93225534994644,81.77,22.57801,88.370492,9.82085669230897,-1.39738900045636,18.7,6.60994300370086
